objectid;straatnaam;postcode6;postcode4;hsnr_laag;hsnr_hoog;hsnr_aant;buurtcode;buurtnaam;wijkcode;wijknaam;stadsdeelcode;stadsdeelnaam;x_rd;y_rd;longitude;latitude;geo_shape;geo_point_2d
1975;Hamontstraat;5628PJ;5628;2.0;34.0;17.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161244.57191043;388181.2029;5.47709878;51.48264077;"{""coordinates"": [5.477097355560974, 51.48264039362549], ""type"": ""Point""}";51.48264039362549, 5.477097355560974
1976;Hamsterstraat;5622LA;5622;6.0;10.0;52.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160648.5651;385435.22152321;5.46847443;51.4579644;"{""coordinates"": [5.468473094035511, 51.45796405914843], ""type"": ""Point""}";51.45796405914843, 5.468473094035511
1977;Hanartstraat;5623EZ;5623;3.0;22.0;6.0;425;Rapenland;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160832.92765;385860.65787422;5.47113416;51.46178662;"{""coordinates"": [5.471132811294672, 51.46178627437016], ""type"": ""Point""}";51.46178627437016, 5.471132811294672
1982;Haringvliet;5626CJ;5626;2.0;84.0;38.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;157654.51853671;387423.69415;5.42541015;51.47586022;"{""coordinates"": [5.425408618740734, 51.47585988380127], ""type"": ""Point""}";51.47585988380127, 5.425408618740734
1983;Haringvliet;5626CK;5626;1.0;43.0;22.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;157771.95862216;387406.1619;5.42710044;51.47570206;"{""coordinates"": [5.427098913443145, 51.47570172253057], ""type"": ""Point""}";51.47570172253057, 5.427098913443145
1984;Harpstraat;5642RB;5642;2.0;52.0;26.0;328;Tongelresche Akkers;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164456.23598244;383354.4335;5.52320444;51.43920983;"{""coordinates"": [5.52320342805984, 51.439209491792575], ""type"": ""Point""}";51.439209491792575, 5.52320342805984
1990;Hasselven;5645KP;5645;1.0;6.0;6.0;235;Gijzenrooi;23;Wijk Putten;2;Stadsdeel Stratum;164001.03406437;381226.3509;5.51660317;51.42008867;"{""coordinates"": [5.516602203938304, 51.42008835051272], ""type"": ""Point""}";51.42008835051272, 5.516602203938304
1992;Hastelweg;5616HJ;5616;39.0;67.0;22.0;613;Engelsbergen;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159740.91928726;383125.8331;5.45538377;51.43721446;"{""coordinates"": [5.455382525214043, 51.437214146608], ""type"": ""Point""}";51.437214146608, 5.455382525214043
1996;Hastelweg;5616HN;5616;82.0;120.0;20.0;614;Schouwbroek;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159558.17140298;383046.8039;5.45275451;51.43650561;"{""coordinates"": [5.4527532577813576, 51.436505290250125], ""type"": ""Point""}";51.436505290250125, 5.4527532577813576
1998;Hastelweg;5652CK;5652;128.0;170.0;22.0;622;Het Ven;62;Wijk Halve Maan;6;Stadsdeel Strijp;159368.85340671;382966.0419;5.45003082;51.43578117;"{""coordinates"": [5.450029563605257, 51.43578085014104], ""type"": ""Point""}";51.43578085014104, 5.450029563605257
2003;Hattingastraat;5641SC;5641;1.0;10.0;9.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164163.01898402;383785.0817;5.51899849;51.44308563;"{""coordinates"": [5.518997446346277, 51.44308528426981], ""type"": ""Point""}";51.44308528426981, 5.518997446346277
2006;Havensingel;5611VT;5611;68.0;114.0;24.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162127.21373306;383056.2007;5.48970149;51.43656341;"{""coordinates"": [5.4897003686071475, 51.43656308097888], ""type"": ""Point""}";51.43656308097888, 5.4897003686071475
2008;Havensingel;5611VW;5611;172.0;258.0;44.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161982.22055823;383061.8314;5.48761637;51.43661584;"{""coordinates"": [5.48761524528497, 51.43661551035793], ""type"": ""Point""}";51.43661551035793, 5.48761524528497
2009;Havenstraat;5611VE;5611;1.0;21.0;7.0;211;Irisbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161929.7892;383074.71671506;5.48686258;51.4367323;"{""coordinates"": [5.486861449335531, 51.436731979767536], ""type"": ""Point""}";51.436731979767536, 5.486861449335531
2018;Hectorlaan;5631CD;5631;2.0;44.0;22.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;162357.30108449;385445.642;5.49306048;51.45803832;"{""coordinates"": [5.493059244410944, 51.4580379696186], ""type"": ""Point""}";51.4580379696186, 5.493059244410944
2019;Heeghtakker;5625SV;5625;1.0;23.0;12.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161861.55310479;387086.22025;5.48595952;51.47279117;"{""coordinates"": [5.485958176336865, 51.472790803170675], ""type"": ""Point""}";51.472790803170675, 5.485958176336865
2020;Heeghtakker;5625SW;5625;2.0;100.0;74.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161910.30765;387081.15624257;5.48666115;51.47274505;"{""coordinates"": [5.486659805143745, 51.47274468678525], ""type"": ""Point""}";51.47274468678525, 5.486659805143745
2022;Heerkensveld;5641PE;5641;38.0;64.0;14.0;333;Muschberg, Geestenberg;33;Wijk Oud-Tongelre;3;Stadsdeel Tongelre;164431.1643;383702.10481163;5.52285317;51.44233535;"{""coordinates"": [5.522852136163299, 51.442335006323496], ""type"": ""Point""}";51.442335006323496, 5.522852136163299
2028;Heezerweg;5614HD;5614;137.0;189.0;39.0;214;Tuindorp;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162462.71681399;381889.4681;5.49450182;51.42607169;"{""coordinates"": [5.494500765496774, 51.4260713717754], ""type"": ""Point""}";51.4260713717754, 5.494500765496774
2030;Heezerweg;5614HG;5614;82.0;110.0;14.0;215;Joriskwartier;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162171.6445;382111.27692033;5.49032122;51.42806924;"{""coordinates"": [5.490320148476864, 51.428068918162], ""type"": ""Point""}";51.428068918162, 5.490320148476864
2032;Heezerweg;5614HJ;5614;170.0;204.0;19.0;215;Joriskwartier;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162374.58815886;381926.547;5.49323546;51.42640614;"{""coordinates"": [5.493234400977485, 51.42640582244699], ""type"": ""Point""}";51.42640582244699, 5.493234400977485
2036;Heezerweg;5643KD;5643;279.0;303.0;16.0;233;Sintenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162844.57308683;381564.22205;5.499985;51.42314297;"{""coordinates"": [5.499983976173169, 51.42314265514943], ""type"": ""Point""}";51.42314265514943, 5.499983976173169
2037;Heezerweg;5643KE;5643;305.0;319.0;11.0;233;Sintenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162926.75465;381493.5393265;5.50116496;51.42250648;"{""coordinates"": [5.501163942189507, 51.42250616037091], ""type"": ""Point""}";51.42250616037091, 5.501163942189507
2039;Heezerweg;5643KG;5643;347.0;347.0;5.0;234;Tivoli;23;Wijk Putten;2;Stadsdeel Stratum;163085.63023285;381334.7958;5.50344549;51.42107733;"{""coordinates"": [5.5034444813230605, 51.42107700952741], ""type"": ""Point""}";51.42107700952741, 5.5034444813230605
2043;Heezerweg;5643KL;5643;274.0;290.0;24.0;236;Nieuwe Erven;23;Wijk Putten;2;Stadsdeel Stratum;162739.07620799;381605.78025;5.49846915;51.42351798;"{""coordinates"": [5.49846812018328, 51.42351766746625], ""type"": ""Point""}";51.42351766746625, 5.49846812018328
2045;Heezerweg;5643KN;5643;306.0;322.0;16.0;236;Nieuwe Erven;23;Wijk Putten;2;Stadsdeel Stratum;162817.76249695;381536.9348;5.49959893;51.42289807;"{""coordinates"": [5.499597905466034, 51.42289775146176], ""type"": ""Point""}";51.42289775146176, 5.499597905466034
2046;Heezerweg;5643KP;5643;332.0;362.0;16.0;237;Kruidenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;162910.3047;381451.25337442;5.5009275;51.42212661;"{""coordinates"": [5.500926489345952, 51.422126297737336], ""type"": ""Point""}";51.422126297737336, 5.500926489345952
2048;Heezerweg;5643KS;5643;404.0;426.0;12.0;237;Kruidenbuurt;23;Wijk Putten;2;Stadsdeel Stratum;163074.7541;381275.64975825;5.50328777;51.42054584;"{""coordinates"": [5.503286764548472, 51.42054552178109], ""type"": ""Point""}";51.42054552178109, 5.503286764548472
2053;Heezerweg;5646KX;5646;469.0;491.0;12.0;234;Tivoli;23;Wijk Putten;2;Stadsdeel Stratum;163414.8948;380968.91422904;5.50817047;51.41778372;"{""coordinates"": [5.508169492082354, 51.417783398641674], ""type"": ""Point""}";51.417783398641674, 5.508169492082354
2056;Hefveld;5642DB;5642;1.0;45.0;23.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164306.65935;383476.11758803;5.52105639;51.4403061;"{""coordinates"": [5.521055365185109, 51.44030575925887], ""type"": ""Point""}";51.44030575925887, 5.521055365185109
2058;Hefveld;5642DD;5642;52.0;96.0;23.0;322;Doornakkers-Oost;32;Wijk Doornakkers;3;Stadsdeel Tongelre;164135.30318217;383619.58795;5.51859555;51.44159851;"{""coordinates"": [5.518594504188484, 51.441598170385774], ""type"": ""Point""}";51.441598170385774, 5.518594504188484
2065;Heideveldstraat;5643CG;5643;1.0;21.0;11.0;236;Nieuwe Erven;23;Wijk Putten;2;Stadsdeel Stratum;162566.5664077;381344.13195;5.49598328;51.42116845;"{""coordinates"": [5.495982248752863, 51.42116814163809], ""type"": ""Point""}";51.42116814163809, 5.495982248752863
2067;Heihoefpad;5644AZ;5644;10.0;10.0;1.0;224;Roosten;22;Wijk Kortonjo;2;Stadsdeel Stratum;162549.0880451;379669.13345;5.49569611;51.40611267;"{""coordinates"": [5.495695108660694, 51.406112354086645], ""type"": ""Point""}";51.406112354086645, 5.495695108660694
2075;Heistraat;5614GK;5614;2.0;52.0;34.0;215;Joriskwartier;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162236.45194991;381914.0135;5.49124903;51.42629527;"{""coordinates"": [5.491247964047941, 51.426294955008], ""type"": ""Point""}";51.426294955008, 5.491247964047941
2081;Heliasweg;5625BT;5625;2.0;42.0;21.0;513;Jagershoef;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;160661.786;386685.45927345;5.4686848;51.46920223;"{""coordinates"": [5.468683405520467, 51.46920186974696], ""type"": ""Point""}";51.46920186974696, 5.468683405520467
2084;Heliconstraat;5631HK;5631;73.0;101.0;15.0;434;Oude Gracht-West;43;Wijk Begijnenbroek;4;Stadsdeel Woensel-Zuid;161982.8632471;385981.01125;5.48768358;51.46285534;"{""coordinates"": [5.487682290114714, 51.46285498543953], ""type"": ""Point""}";51.46285498543953, 5.487682290114714
2087;Helling;5629TX;5629;1.0;10.0;9.0;534;Blixembosch-Oost;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161107.58651036;389632.73945;5.47515198;51.49568961;"{""coordinates"": [5.475150525918867, 51.49568922732201], ""type"": ""Point""}";51.49568922732201, 5.475150525918867
2089;Helmerslaan;5615JB;5615;35.0;61.0;16.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;161072.26231271;382377.40355;5.47451793;51.43047429;"{""coordinates"": [5.47451678287415, 51.430473971696244], ""type"": ""Point""}";51.430473971696244, 5.47451678287415
2097;Hemelrijken;5612LD;5612;2.0;36.0;19.0;412;Hemelrijken;41;Wijk Oud-Woensel;4;Stadsdeel Woensel-Zuid;160672.28447223;384441.10725;5.46879967;51.44902841;"{""coordinates"": [5.468798392866581, 51.4490280760167], ""type"": ""Point""}";51.4490280760167, 5.468798392866581
2105;Hendrik Casimirstraat;5616BJ;5616;1.0;31.0;17.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160484.69965;383085.07423927;5.46608002;51.43684134;"{""coordinates"": [5.466078808017318, 51.43684101845808], ""type"": ""Point""}";51.43684101845808, 5.466078808017318
2106;Hendrik Casimirstraat;5616BK;5616;2.0;30.0;16.0;611;Eliasterrein, Vonderkwartier;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;160469.1775;383058.98675518;5.46585638;51.436607;"{""coordinates"": [5.465855168120709, 51.43660667871871], ""type"": ""Point""}";51.43660667871871, 5.465855168120709
2107;Hendrik Consciencestraat;5615NJ;5615;2.0;8.0;7.0;711;Schrijversbuurt;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160865.21157413;382104.4266;5.47153606;51.42802278;"{""coordinates"": [5.471534920350282, 51.428022467655325], ""type"": ""Point""}";51.428022467655325, 5.471534920350282
2110;Hendrik Mandestraat;5645EL;5645;1.0;27.0;26.0;232;Burghplan;23;Wijk Putten;2;Stadsdeel Stratum;163629.48335;381876.56345595;5.51127755;51.42593903;"{""coordinates"": [5.511276556077036, 51.425938707759855], ""type"": ""Point""}";51.425938707759855, 5.511276556077036
2115;Hendrik Staetslaan;5622HN;5622;20.0;56.0;18.0;424;Mensfort;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160211.73289759;385912.48505;5.46219622;51.46225858;"{""coordinates"": [5.462194842554993, 51.4622582332323], ""type"": ""Point""}";51.4622582332323, 5.462194842554993
2119;Hendrik de Keyzerlaan;5622EP;5622;2.0;32.0;12.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159922.51735;385862.73077127;5.45803381;51.46181396;"{""coordinates"": [5.458032414323702, 51.46181361748348], ""type"": ""Point""}";51.46181361748348, 5.458032414323702
2120;Hendrik de Keyzerlaan;5622ER;5622;34.0;64.0;16.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160044.09905;385669.68030359;5.45978054;51.46007762;"{""coordinates"": [5.459779163578263, 51.4600772762438], ""type"": ""Point""}";51.4600772762438, 5.459779163578263
2121;Hendrik de Keyzerplein;5622GB;5622;1.0;21.0;21.0;423;Barrier;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;159948.7045;385943.17332848;5.45841176;51.4625368;"{""coordinates"": [5.458410365080412, 51.462536456697045], ""type"": ""Point""}";51.462536456697045, 5.458410365080412
2123;Hendrik de Keyzerplein;5624LB;5624;43.0;55.0;12.0;512;Prinsejagt;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;159882.21087764;386040.0993;5.45745628;51.46340862;"{""coordinates"": [5.457454876454519, 51.463408272007946], ""type"": ""Point""}";51.463408272007946, 5.457454876454519
2127;Henkenshage;5653PX;5653;1.0;28.0;19.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158248.88205;381519.90404184;5.43391078;51.42278988;"{""coordinates"": [5.433909546506851, 51.42278957574514], ""type"": ""Point""}";51.42278957574514, 5.433909546506851
2130;Henri van der Puttlaan;5626GR;5626;1.0;5.0;3.0;521;Kerkdorp Acht;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158288.51917941;387328.8159;5.43453506;51.47500403;"{""coordinates"": [5.4345335389160985, 51.47500369110402], ""type"": ""Point""}";51.47500369110402, 5.4345335389160985
2135;Heraultlaan;5627DN;5627;43.0;85.0;22.0;523;Achtse Barrier-Spaaihoef;52;Wijk Achtse Molen;5;Stadsdeel Woensel-Noord;158655.4267884;388615.16795;5.43982963;51.48656433;"{""coordinates"": [5.439828088132018, 51.48656397643207], ""type"": ""Point""}";51.48656397643207, 5.439828088132018
2143;Herlaer;5653KX;5653;43.0;83.0;21.0;731;Genderbeemd;73;Wijk Gestelse Ontginning;7;Stadsdeel Gestel;158198.253;381517.10100306;5.43318284;51.42276498;"{""coordinates"": [5.433181613243114, 51.4227646708858], ""type"": ""Point""}";51.4227646708858, 5.433181613243114
2148;Herman Gorterlaan;5644SG;5644;87.0;121.0;17.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161668.70385;380971.53438154;5.48306792;51.41783064;"{""coordinates"": [5.48306685859463, 51.417830329820006], ""type"": ""Point""}";51.417830329820006, 5.48306685859463
2149;Herman Gorterlaan;5644SH;5644;123.0;153.0;16.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161674.70895;380998.8195783;5.48315476;51.41807583;"{""coordinates"": [5.483153702219327, 51.418075516429354], ""type"": ""Point""}";51.418075516429354, 5.483153702219327
2152;Herman Gorterlaan;5644SL;5644;225.0;257.0;15.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161678.115;380991.55165888;5.48320359;51.41801046;"{""coordinates"": [5.483202528576569, 51.41801014728334], ""type"": ""Point""}";51.41801014728334, 5.483202528576569
2154;Herman Gorterlaan;5644SN;5644;293.0;325.0;17.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161678.3348;380870.78302247;5.48320446;51.4169249;"{""coordinates"": [5.483203402828065, 51.41692459431044], ""type"": ""Point""}";51.41692459431044, 5.483203402828065
2159;Herman Gorterlaan;5644SX;5644;4.0;4.0;1.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161360.18788266;380936.46685;5.47863217;51.417519;"{""coordinates"": [5.47863109257764, 51.41751868802519], ""type"": ""Point""}";51.41751868802519, 5.47863109257764
2161;Herman Heyermanslaan;5644TH;5644;2.0;30.0;15.0;223;Genneperzijde;22;Wijk Kortonjo;2;Stadsdeel Stratum;161656.18179399;381499.8003;5.48289789;51.4225792;"{""coordinates"": [5.482896810192439, 51.422578886668724], ""type"": ""Point""}";51.422578886668724, 5.482896810192439
2163;Hermanus Boexstraat;5611AH;5611;3.0;27.0;26.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161346.1311;383492.08263623;5.47847616;51.44049075;"{""coordinates"": [5.478474978702236, 51.44049042263093], ""type"": ""Point""}";51.44049042263093, 5.478474978702236
2166;Hermelijnstraat;5622AT;5622;1.0;21.0;13.0;422;Kronehoef;42;Wijk Erp;4;Stadsdeel Woensel-Zuid;160548.0083;385101.25737272;5.46702231;51.45496351;"{""coordinates"": [5.467020991792881, 51.45496317447411], ""type"": ""Point""}";51.45496317447411, 5.467020991792881
2169;Hertensprong;5646BD;5646;2.0;12.0;11.0;238;Schuttersbosch;23;Wijk Putten;2;Stadsdeel Stratum;163312.25;380923.11037572;5.50669381;51.41737352;"{""coordinates"": [5.506692825076034, 51.417373207384614], ""type"": ""Point""}";51.417373207384614, 5.506692825076034
2171;Hertog Hendrik van Brabantplein;5611PD;5611;1.0;14.0;19.0;212;Rochusbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161912.1852;382635.95569574;5.48660079;51.43278864;"{""coordinates"": [5.4865996797112135, 51.43278832310067], ""type"": ""Point""}";51.43278832310067, 5.4865996797112135
2175;Hertog Hendrik van Brabantplein;5611PJ;5611;61.0;80.0;20.0;212;Rochusbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;161837.75393547;382586.9965;5.48552949;51.43234947;"{""coordinates"": [5.485528377458529, 51.43234915429452], ""type"": ""Point""}";51.43234915429452, 5.485528377458529
2176;Hertog Jan I Laan;5615SG;5615;34.0;64.0;16.0;712;Oude Spoorbaan;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160463.767;382545.30393884;5.46577059;51.43198972;"{""coordinates"": [5.465769405551567, 51.4319894080664], ""type"": ""Point""}";51.4319894080664, 5.465769405551567
2181;Hertogstraat;5611PC;5611;42.0;92.0;26.0;111;Binnenstad;11;Wijk Centrum;1;Stadsdeel Centrum;161814.40275;382607.19758846;5.48519409;51.43253134;"{""coordinates"": [5.485192972121056, 51.432531018242244], ""type"": ""Point""}";51.432531018242244, 5.485192972121056
2184;Hessen Kasselstraat;5615SM;5615;1.0;16.0;53.0;712;Oude Spoorbaan;71;Wijk Rozenknopje;7;Stadsdeel Gestel;160455.77899864;382371.09155;5.46565302;51.43042386;"{""coordinates"": [5.4656518434342525, 51.430423548859984], ""type"": ""Point""}";51.430423548859984, 5.4656518434342525
2188;Het Schaapsdijk;5657AW;5657;109.0;109.0;1.0;640;Meerrijk;63;Wijk Meerhoven;6;Stadsdeel Strijp;156507.0812;383038.81502476;5.40887504;51.43645026;"{""coordinates"": [5.408873709511494, 51.43644996903619], ""type"": ""Point""}";51.43644996903619, 5.408873709511494
2190;Het Schakelplein;5651GR;5651;1.0;30.0;14.0;628;Mispelhoef;62;Wijk Halve Maan;6;Stadsdeel Strijp;157091.06222592;386253.87565;5.41729278;51.4653475;"{""coordinates"": [5.417291289005556, 51.46534718830263], ""type"": ""Point""}";51.46534718830263, 5.417291289005556
2191;Hettenheuvellaan;5628DP;5628;1.0;33.0;19.0;531;Woenselse Heide;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;160419.11155;388152.0561309;5.4652149;51.48238734;"{""coordinates"": [5.4652134318972285, 51.482386972182844], ""type"": ""Point""}";51.482386972182844, 5.4652134318972285
2195;Heuvelakker;5625VK;5625;73.0;107.0;18.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161799.11135;386554.94179221;5.48505051;51.46801645;"{""coordinates"": [5.485049192045199, 51.4680160917642], ""type"": ""Point""}";51.4680160917642, 5.485049192045199
2196;Heuvelakker;5625VL;5625;109.0;143.0;18.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161718.0768564;386550.14485;5.48388422;51.46797431;"{""coordinates"": [5.483882888049097, 51.46797394811948], ""type"": ""Point""}";51.46797394811948, 5.483882888049097
2197;Heuvelakker;5625VM;5625;145.0;179.0;18.0;516;Vlokhoven;51;Wijk Ontginning;5;Stadsdeel Woensel-Noord;161642.19625;386553.14088891;5.48279224;51.46800214;"{""coordinates"": [5.482790905656898, 51.46800177952334], ""type"": ""Point""}";51.46800177952334, 5.482790905656898
2200;Heydaalweg;5616ST;5616;1.0;23.0;12.0;615;Schoot;61;Wijk Oud-Strijp;6;Stadsdeel Strijp;159419.97398736;383774.2664;5.45077616;51.44304563;"{""coordinates"": [5.450774866174132, 51.44304530963847], ""type"": ""Point""}";51.44304530963847, 5.450774866174132
2210;Hobokenlaan;5628VB;5628;2.0;32.0;16.0;532;Tempel;53;Wijk Aanschot;5;Stadsdeel Woensel-Noord;161382.9392;387991.72858244;5.47908729;51.4809361;"{""coordinates"": [5.479085878242343, 51.4809357243209], ""type"": ""Point""}";51.4809357243209, 5.479085878242343
2215;Hoefkestraat;5611RN;5611;50.0;74.0;15.0;212;Rochusbuurt;21;Wijk Oud-Stratum;2;Stadsdeel Stratum;162087.3708;382486.69774044;5.48911702;51.43144484;"{""coordinates"": [5.4891159241889325, 51.43144451572774], ""type"": ""Point""}";51.43144451572774, 5.4891159241889325
